id,date,title,summary
4316789,2020-01-14,Why A Beat And Raise Quarter May Be On The Horizon For Intel,Intel has been seeing consistent option buying since the beginning of the year. The technical charts suggest the stock may rise in the future. The stock appears to be fully valued based on current earnings estimates.
4316811,2020-01-15,Intel: All Eyes On Q4,"Intel will be reporting its Q4 earnings in two weeks, on January 23. Investors should closely monitor its ASP and shipment growth, its segment-level performance and listen in on its management's commentary about supply shortages. Tracking these items will help us in understanding how real is the AMD threat for Intel."
4317821,2020-01-19,Mobileye Could Quintuple Revenue By 2023,
4317872,2020-01-20,Intel: PC Strength Could Lead To Q4 Beat,"Intel guided the fourth quarter’s PC business to be flat, at best. IDC reported an """"impressive"""" 4.8% growth for the quarter. Global server shipments are expected to rebound from a better-than-expected 1.4% decline in 2019 to 6.6% growth. This could form the basis of solid 2020 revenue growth. Given this information, Intel has a low bar to clear to beat guidance and raise 2020 expectations. Supply issues notwithstanding."
4318760,2020-01-23,Intel Hits Another Home Run,"Company blows away Q4 2019 estimates. 2020 guidance strong for Q1, mixed thereafter. 5% dividend raise, a little smaller than expected."
4319104,2020-01-26,Intel The 15+ Year Breakout - Part 5,"Intel breakout strengthens as shift to Data Centric business officially surpasses 50% of total revenues. I continue to focus on operating leverage, shareholder distributions, and the secular story. Habana Labs Acquisition strengthens AI portfolio, further leveraging DCG business. See how nearer term challenges are being offset by DCG growth and valuation."
4319243,2020-01-27,Intel Earnings And Stock Dependent On Unpredictable Cloud Cycles,"Intel owed its impressive Q4 beat entirely to the cloud service providers. Intel’s quarterly results are increasingly dependent on the cloud’s unpredictable buying and digesting cycles. While this increases uncertainty and volatility around earnings and quarterly growth, the cloud remains Intel’s biggest growth driver over time. Intel’s 2020 earnings will be highly atypical from a seasonality perspective, but Intel was conservative in its guidance."
4319161,2020-01-27,"Continue To Expect Earnings Upside For Intel, Good Sign For AMD On Tuesday","Intel reported a blowout quarter. It's a good sign for AMD, which reports on Tuesday. Underlying demand trends look strong. Intel's guidance sounds conservative."
4319647,2020-01-28,Intel: Boom Goes The Dynamite,Intel blows Q4 results out of the water. Stock surges 8% on Q4 release. Intel is due to push for new all-time highs previously set in 2000 after completing a slow and steady grind back to the $70 range.
4319540,2020-01-28,Intel: Swan's Luck About To End,Intel beats Q4 analyst estimates by a wide margin. The chip giant saw data-center group revenues beat estimates by $800 million. The 2020 guidance is supportive of the forecasted protracted slowdown due to AMD grabbing market share in the data center space throughout the year. Investors should fade the stock rally as Q4 2020 sales will dip 10%.
4319492,2020-01-28,An Update On Intel's Buyback And Total Yield Effects On Its Valuation,"I wrote an article on Intel in mid-December arguing that Intel stock's total yield of 7.5% would push the stock to $65 per share. The stock has hit that target price. The company reported buybacks and free cash flow close to what I expected. It also raised the dividend per share to $0.33 per share quarterly, up roughly 5%. This is a short update on the stock's implied value, now that management has said they intend to pay out 100%+ of free cash flow over the year to shareholders. I estimate INTC stock is worth $71 on the upside, and has a downside risk of $52 per share. Later in the year, if a new dividend per share increase is apparent, I will raise the valuation."
4320785,2020-02-02,Chasing Intel,"Intel’s recent price movement has been mainly driven by multiple expansion than by actual financials, indicating that the market has shifted its attention on future growth. The valuation attributed to current fundamentals should be reasonably stable. Yet, the future fundamental value depends on Intel’s ability to deliver the new 10nm products as scheduled. If investors only pay for Intel’s current quarter financials, the share is worth about $59. If investors also pay for future fundamentals, Intel's shares should be valued around $74. Since Intel has a track record of delaying the 10nm launch, investors only paid up to 89% of the full fair value of the forward fundamentals. Looks like market prices say that """"this time will be different,"""" as Intel's share price has moved higher toward forward financials level.  Thus, Intel's shares should have another 11% upside."
4321210,2020-02-04,Intel: Bob Swan One Year CEO Scorecard,
4321159,2020-02-04,Nvidia Faces Huge Threat From Intel's Chiplet GPU Approach,"Despite being a new entrant to discrete GPUs, Intel is innovating its way into the market. Intel’s chiplet approach to GPUs brings all the (same) benefits as AMD’s Epyc Rome: process advantage, higher yield, cheaper cost, higher performance, lower power and earlier time to market. Intel's multi-GPU approach might give Intel an edge in mobile. Nvidia trades at a premium in the market, but the company's competitive environment will escalate from manageable to severe. Market share erosion could follow. With increased competition, dwindled and unclear growth aspects, and a high valuation, Nvidia doesn't offer a clear investment proposition. The 'Tesla factor' aside."
4322225,2020-02-06,Stock Buybacks Are Covering Up Intel's Operating Performance Deterioration,A review of Intel 10-k shows that the Company's operational performance is slipping. EPS growth is being driven by cost reductions and stock buybacks. We discuss the quality of earnings and the challenges Intel faces.
4322891,2020-02-10,Micron's X100 'Bomb' Will Benefit Intel,"Intel’s 3D XPoint Optane product will receive competition from Micron (as Mr. Stephen Breezy described recently). While Micron’s X100 has great specifications, Micron is several years behind Intel’s development and commercialization. Moreover, the X100 is an SSD and not the more disruptive DDR4 DIMM form factor. Hence, it looks like Micron's X100 will not make many splashes. Competition will be good to grow the overall storage-class memory segment and increase overall Optane adoption. This is (especially) beneficial to Intel as it has no stake in the DRAM."
